id	geom	mi	inom	nome_carta
3107	0106000020EF7C00000100000001030000000100000005000000E9FF7466025C2141EAD8104781556141DD5100572D5C2141E6DCB8C2405C6141B556029AC4C721410B4C53D73D5C61412646631291C72141147D7C507E556141E9FF7466025C2141EAD8104781556141	1353-1-SE	SC-23-X-A-II-1-SE	\N
3108	0106000020EF7C00000100000001030000000100000005000000DD5100572D5C2141E6DCB8C2405C6141E4CCC5A0575C2141D40AB33B006361417CB27E59F7C7214132E57F5BFD626141B556029AC4C721410B4C53D73D5C6141DD5100572D5C2141E6DCB8C2405C6141	1353-1-NE	SC-23-X-A-II-1-NE	\N
3109	0106000020EF7C00000100000001030000000100000005000000089B024D1179194132E57F5BFD62614177226D5EAD7819415C820CDDBC69614128F88D78FD4F1A4172AA09B2BF696141386674BE50501A41D40AB33B00636141089B024D1179194132E57F5BFD626141	1271-4-SO	SB-23-Y-D-V-4-SO	\N
3110	0106000020EF7C0000010000000103000000010000000500000077226D5EAD7819415C820CDDBC6961413F4858004B7819419360035C7C706141DF896480AB4F1A41B606C7257F70614128F88D78FD4F1A4172AA09B2BF69614177226D5EAD7819415C820CDDBC696141	1271-4-NO	SB-23-Y-D-V-4-NO	\N
3111	0106000020EF7C000001000000010300000001000000050000003F4858004B7819419360035C7C706141AAF5E032EA77194101C06ED83B776141CA3010D65A4F1A41BF6DF5963E776141DF896480AB4F1A41B606C7257F7061413F4858004B7819419360035C7C706141	1271-2-SO	SB-23-Y-D-V-2-SO	\N
3112	0106000020EF7C0000010000000103000000010000000500000028F88D78FD4F1A4172AA09B2BF696141DF896480AB4F1A41B606C7257F70614117618EBA0A271B41D052BE6D81706141CAE94A4D4C271B4141ED2F03C269614128F88D78FD4F1A4172AA09B2BF696141	1271-4-NE	SB-23-Y-D-V-4-NE	\N
3113	0106000020EF7C00000100000001030000000100000005000000CAE94A4D4C271B4141ED2F03C269614117618EBA0A271B41D052BE6D817061416F5605F068FE1B4192CAEC33837061419A2FBA1D9AFE1B41FDDD82D0C3696141CAE94A4D4C271B4141ED2F03C2696141	1272-3-NO	SB-23-Y-D-VI-3-NO	\N
3114	0106000020EF7C000001000000010300000001000000050000009A2FBA1D9AFE1B41FDDD82D0C36961416F5605F068FE1B4192CAEC33837061416172F761C6D51C413E2B5578847061414483F02AE7D51C416C44051AC56961419A2FBA1D9AFE1B41FDDD82D0C3696141	1272-3-NE	SB-23-Y-D-VI-3-NE	\N
3115	0106000020EF7C0000010000000103000000010000000500000082B1657908D61C419D6315B9056361414483F02AE7D51C416C44051AC5696141987F01B633AD1D41F11CB9DFC5696141543F2F5D44AD1D41B3E0D7810663614182B1657908D61C419D6315B905636141	1272-4-SO	SB-23-Y-D-VI-4-SO	\N
3116	0106000020EF7C000001000000010300000001000000050000004483F02AE7D51C416C44051AC56961416172F761C6D51C413E2B557884706141729D915123AD1D41B469F93A85706141987F01B633AD1D41F11CB9DFC56961414483F02AE7D51C416C44051AC5696141	1272-4-NO	SB-23-Y-D-VI-4-NO	\N
3117	0106000020EF7C000001000000010300000001000000050000006172F761C6D51C413E2B557884706141431F841EA6D51C41CF800FD443776141F668E42F13AD1D418733A39344776141729D915123AD1D41B469F93A857061416172F761C6D51C413E2B557884706141	1272-2-SO	SB-23-Y-D-VI-2-SO	\N
3118	0106000020EF7C00000100000001030000000100000005000000987F01B633AD1D41F11CB9DFC5696141729D915123AD1D41B469F93A857061410000000080841E4178B2DA7B857061410000000080841E418E989F21C6696141987F01B633AD1D41F11CB9DFC5696141	1272-4-NE	SB-23-Y-D-VI-4-NE	\N
3119	0106000020EF7C000001000000010300000001000000050000000000000080841E418E989F21C66961410000000080841E4178B2DA7B857061418E626EAEDC5B1F41B469F93A857061416880FE49CC5B1F41F11CB9DFC56961410000000080841E418E989F21C6696141	1273-3-NO	SB-23-Z-C-IV-3-NO	\N
3120	0106000020EF7C00000100000001030000000100000005000000AAF5E032EA77194101C06ED83B776141E79D23F68A771941EEE35852FB7D6141F69FA8790B4F1A41C9309F05FE7D6141CA3010D65A4F1A41BF6DF5963E776141AAF5E032EA77194101C06ED83B776141	1271-2-NO	SB-23-Y-D-V-2-NO	\N
3121	0106000020EF7C00000100000001030000000100000005000000E79D23F68A771941EEE35852FB7D61410A3E3C4A2D771941AD12CCC9BA8461410828456BBD4E1A4122A4CE71BD846141F69FA8790B4F1A41C9309F05FE7D6141E79D23F68A771941EEE35852FB7D6141	1192-4-SO	SB-23-Y-D-II-4-SO	\N
3122	0106000020EF7C000001000000010300000001000000050000000A3E3C4A2D771941AD12CCC9BA846141045D462FD17619419095D23E7A8B614142B7FCAA704E1A411A1F8EDB7C8B61410828456BBD4E1A4122A4CE71BD8461410A3E3C4A2D771941AD12CCC9BA846141	1192-4-NO	SB-23-Y-D-II-4-NO	\N
3123	0106000020EF7C00000100000001030000000100000005000000F69FA8790B4F1A41C9309F05FE7D61410828456BBD4E1A4122A4CE71BD84614155A3FB444C261B419F3A289EBF84614110F153B68A261B414D1B303B007E6141F69FA8790B4F1A41C9309F05FE7D6141	1192-4-SE	SB-23-Y-D-II-4-SE	\N
3124	0106000020EF7C0000010000000103000000010000000500000010F153B68A261B414D1B303B007E614155A3FB444C261B419F3A289EBF84614164D9D818DAFD1B410433DC4EC1846141979286ED08FE1B41FF0D0FF3017E614110F153B68A261B414D1B303B007E6141	1193-3-SO	SB-23-Y-D-III-3-SO	\N
3125	0106000020EF7C00000100000001030000000100000005000000979286ED08FE1B41FF0D0FF3017E614164D9D818DAFD1B410433DC4EC18461414F6F542867D51C41D32AED83C2846141FD02A06086D51C4102B13E2D037E6141979286ED08FE1B41FF0D0FF3017E6141	1193-3-SE	SB-23-Y-D-III-3-SE	\N
3126	0106000020EF7C00000100000001030000000100000005000000431F841EA6D51C41CF800FD443776141FD02A06086D51C4102B13E2D037E61418E9EFE5003AD1D411CEAC0E9037E6141F668E42F13AD1D418733A39344776141431F841EA6D51C41CF800FD443776141	1272-2-NO	SB-23-Y-D-VI-2-NO	\N
3127	0106000020EF7C00000100000001030000000100000005000000FD02A06086D51C4102B13E2D037E61414F6F542867D51C41D32AED83C2846141FBE6E4B4F3AC1D413D005D3DC38461418E9EFE5003AD1D411CEAC0E9037E6141FD02A06086D51C4102B13E2D037E6141	1193-4-SO	SB-23-Y-D-III-4-SO	\N
3128	0106000020EF7C000001000000010300000001000000050000004F6F542867D51C41D32AED83C2846141A48EAA7548D51C41496025D8818B614154D79B5BE4AC1D41C3EB818E828B6141FBE6E4B4F3AC1D413D005D3DC38461414F6F542867D51C41D32AED83C2846141	1193-4-NO	SB-23-Y-D-III-4-NO	\N
3129	0106000020EF7C000001000000010300000001000000050000008E9EFE5003AD1D411CEAC0E9037E6141FBE6E4B4F3AC1D413D005D3DC38461410000000080841E412AD22C7BC38461410000000080841E41C2DC9628047E61418E9EFE5003AD1D411CEAC0E9037E6141	1193-4-SE	SB-23-Y-D-III-4-SE	\N
3130	0106000020EF7C000001000000010300000001000000050000000000000080841E41C2DC9628047E61410000000080841E412AD22C7BC384614105191B4B0C5C1F413D005D3DC3846141726101AFFC5B1F411CEAC0E9037E61410000000080841E41C2DC9628047E6141	1194-3-SO	SB-23-Z-C-I-3-SO	\N
3131	0106000020EF7C0000010000000103000000010000000500000039274DC37B1920419D6315B90563614158BE876A8C1920416C44051AC569614133E822F132852041FDDD82D0C3696141DCEA2AF61985204194907A6A0463614139274DC37B1920419D6315B905636141	1273-4-SO	SB-23-Z-C-IV-4-SO	\N
3132	0106000020EF7C000001000000010300000001000000050000006880FE49CC5B1F41F11CB9DFC56961418E626EAEDC5B1F41B469F93A85706141C94604CF9C1920413E2B55788470614158BE876A8C1920416C44051AC56961416880FE49CC5B1F41F11CB9DFC5696141	1273-3-NE	SB-23-Z-C-IV-3-NE	\N
3133	0106000020EF7C0000010000000103000000010000000500000058BE876A8C1920416C44051AC5696141C94604CF9C1920413E2B557884706141C954FD874B85204192CAEC338370614133E822F132852041FDDD82D0C369614158BE876A8C1920416C44051AC5696141	1273-4-NO	SB-23-Z-C-IV-4-NO	\N
3134	0106000020EF7C0000010000000103000000010000000500000033E822F132852041FDDD82D0C3696141C954FD874B85204192CAEC338370614174CFB8A2FAF02041D052BE6D817061411B8B5AD9D9F0204141ED2F03C269614133E822F132852041FDDD82D0C3696141	1273-4-NE	SB-23-Z-C-IV-4-NE	\N
3135	0106000020EF7C00000100000001030000000100000005000000C94604CF9C1920413E2B55788470614159F0BDF0AC192041CF800FD443776141FEF7B2BA63852041BAB8C29442776141C954FD874B85204192CAEC3383706141C94604CF9C1920413E2B557884706141	1273-2-SO	SB-23-Z-C-IV-2-SO	\N
3136	0106000020EF7C00000100000001030000000100000005000000E4CCC5A0575C2141D40AB33B00636141EC03B943815C214172AA09B2BF696141C46EC95029C821415C820CDDBC6961417CB27E59F7C7214132E57F5BFD626141E4CCC5A0575C2141D40AB33B00636141	1274-3-SE	SB-23-Z-C-V-3-SE	\N
3137	0106000020EF7C000001000000010300000001000000050000001B8B5AD9D9F0204141ED2F03C269614174CFB8A2FAF02041D052BE6D8170614110BBCD3FAA5C2141B606C7257F706141EC03B943815C214172AA09B2BF6961411B8B5AD9D9F0204141ED2F03C2696141	1274-3-NO	SB-23-Z-C-V-3-NO	\N
3138	0106000020EF7C00000100000001030000000100000005000000EC03B943815C214172AA09B2BF69614110BBCD3FAA5C2141B606C7257F706141E0DBD37F5AC821419360035C7C706141C46EC95029C821415C820CDDBC696141EC03B943815C214172AA09B2BF696141	1274-3-NE	SB-23-Z-C-V-3-NE	\N
3139	0106000020EF7C00000100000001030000000100000005000000C46EC95029C821415C820CDDBC696141E0DBD37F5AC821419360035C7C70614133E663830B34224138126F1079706141E2D61721D23322414E163484B9696141C46EC95029C821415C820CDDBC696141	1274-4-NO	SB-23-Z-C-V-4-NO	\N
3140	0106000020EF7C0000010000000103000000010000000500000010BBCD3FAA5C2141B606C7257F7061419BE7F794D25C2141BF6DF5963E7761412B858FE68AC8214101C06ED83B776141E0DBD37F5AC821419360035C7C70614110BBCD3FAA5C2141B606C7257F706141	1274-1-SE	SB-23-Z-C-V-1-SE	\N
3141	0106000020EF7C0000010000000103000000010000000500000059F0BDF0AC192041CF800FD4437761417CFEAFCFBC19204102B13E2D037E6141B5B63C897B852041FF0D0FF3017E6141FEF7B2BA63852041BAB8C2944277614159F0BDF0AC192041CF800FD443776141	1273-2-NO	SB-23-Z-C-IV-2-NO	\N
3142	0106000020EF7C00000100000001030000000100000005000000726101AFFC5B1F411CEAC0E9037E614105191B4B0C5C1F413D005D3DC384614152C8D56BCC192041D32AED83C28461417CFEAFCFBC19204102B13E2D037E6141726101AFFC5B1F411CEAC0E9037E6141	1194-3-SE	SB-23-Z-C-I-3-SE	\N
3143	0106000020EF7C000001000000010300000001000000050000007CFEAFCFBC19204102B13E2D037E614152C8D56BCC192041D32AED83C28461414E9393F3928520410433DC4EC1846141B5B63C897B852041FF0D0FF3017E61417CFEAFCFBC19204102B13E2D037E6141	1194-4-SO	SB-23-Z-C-I-4-SO	\N
3144	0106000020EF7C00000100000001030000000100000005000000B5B63C897B852041FF0D0FF3017E61414E9393F3928520410433DC4EC1846141562E82DD59F120419F3A289EBF8461417807D6A43AF120414D1B303B007E6141B5B63C897B852041FF0D0FF3017E6141	1194-4-SE	SB-23-Z-C-I-4-SE	\N
3145	0106000020EF7C0000010000000103000000010000000500000052C8D56BCC192041D32AED83C2846141A8B82AC5DB192041496025D8818B6141AEADB0F9A9852041749334A8808B61414E9393F3928520410433DC4EC184614152C8D56BCC192041D32AED83C2846141	1194-4-NO	SB-23-Z-C-I-4-NO	\N
3146	0106000020EF7C000001000000010300000001000000050000009BE7F794D25C2141BF6DF5963E77614105B02B43FA5C2141C9309F05FE7D61410C31EE84BAC82141EEE35852FB7D61412B858FE68AC8214101C06ED83B7761419BE7F794D25C2141BF6DF5963E776141	1274-1-NE	SB-23-Z-C-V-1-NE	\N
3147	0106000020EF7C000001000000010300000001000000050000007807D6A43AF120414D1B303B007E6141562E82DD59F120419F3A289EBF846141FC6B5D4A215D214122A4CE71BD84614105B02B43FA5C2141C9309F05FE7D61417807D6A43AF120414D1B303B007E6141	1195-3-SO	SB-23-Z-C-II-3-SO	\N
3148	0106000020EF7C0000010000000103000000010000000500000005B02B43FA5C2141C9309F05FE7D6141FC6B5D4A215D214122A4CE71BD846141FBE0E15AE9C82141AD12CCC9BA8461410C31EE84BAC82141EEE35852FB7D614105B02B43FA5C2141C9309F05FE7D6141	1195-3-SE	SB-23-Z-C-II-3-SE	\N
3149	0106000020EF7C000001000000010300000001000000050000000C31EE84BAC82141EEE35852FB7D6141FBE0E15AE9C82141AD12CCC9BA846141CD14CD2FB2342241FD691CA6B78461411BFDCE8A7B342241C7075921F87D61410C31EE84BAC82141EEE35852FB7D6141	1195-4-SO	SB-23-Z-C-II-4-SO	\N
3150	0106000020EF7C00000100000001030000000100000005000000FC6B5D4A215D214122A4CE71BD8461415FA481AA475D21411A1F8EDB7C8B61417ED15C6817C921419095D23E7A8B6141FBE0E15AE9C82141AD12CCC9BA846141FC6B5D4A215D214122A4CE71BD846141	1195-3-NE	SB-23-Z-C-II-3-NE	\N
3151	0106000020EF7C000001000000010300000001000000050000004A708339E631224125FC8DC2BC33614133A0FAE6263222415BD871647C3A6141A787708B939D22410CDE1B1D783A614119B3839F499D2241CCA8116CB83361414A708339E631224125FC8DC2BC336141	1431-4-NE	SC-23-X-A-V-4-NE	\N
3152	0106000020EF7C0000010000000103000000010000000500000019B3839F499D2241CCA8116CB8336141A787708B939D22410CDE1B1D783A6141B681503101092341C594A643733A6141709C7C06AE08234181A77081B333614119B3839F499D2241CCA8116CB8336141	1432-3-NO	SC-23-X-A-VI-3-NO	\N
3153	0106000020EF7C00000100000001030000000100000005000000709C7C06AE08234181A77081B3336141B681503101092341C594A643733A61418C71CCF86F742341CF8A0AD86D3A6141BADC918E13742341CA6DA302AE336141709C7C06AE08234181A77081B3336141	1432-3-NE	SC-23-X-A-VI-3-NE	\N
3154	0106000020EF7C00000100000001030000000100000005000000B681503101092341C594A643733A614158B4583053092341BD4E0F033341614168D8E515CB742341A930ABAA2D4161418C71CCF86F742341CF8A0AD86D3A6141B681503101092341C594A643733A6141	1432-1-SE	SC-23-X-A-VI-1-SE	\N
3155	0106000020EF7C0000010000000103000000010000000500000058B4583053092341BD4E0F03334161414D107D03A4092341FAC5B4BFF2476141303AC3E52475234105388F7AED47614168D8E515CB742341A930ABAA2D41614158B4583053092341BD4E0F0333416141	1432-1-NE	SC-23-X-A-VI-1-NE	\N
3156	0106000020EF7C000001000000010300000001000000050000004D107D03A4092341FAC5B4BFF24761412DCAA5AAF309234168EEA079B24E61414D224A687D752341E67CC047AD4E6141303AC3E52475234105388F7AED4761414D107D03A4092341FAC5B4BFF2476141	1354-3-SE	SC-23-X-A-III-3-SE	\N
3157	0106000020EF7C00000100000001030000000100000005000000BADC918E13742341CA6DA302AE3361418C71CCF86F742341CF8A0AD86D3A614199DC1702E0DF2341E26D3FDA673A6141CDC4E8577ADF2341AF8DA1EFA7336141BADC918E13742341CA6DA302AE336141	1432-4-NO	SC-23-X-A-VI-4-NO	\N
3158	0106000020EF7C00000100000001030000000100000005000000CDC4E8577ADF2341AF8DA1EFA733614199DC1702E0DF2341E26D3FDA673A61412E19686D514B2441090B3C4A613A61415374A882E24A24419EB56148A1336141CDC4E8577ADF2341AF8DA1EFA7336141	1432-4-NE	SC-23-X-A-VI-4-NE	\N
3159	0106000020EF7C000001000000010300000001000000050000005374A882E24A24419EB56148A13361412E19686D514B2441090B3C4A613A6141F67CF45AC4B624417C4EF6275A3A61410A08FA2E4CB624414AB0D90C9A3361415374A882E24A24419EB56148A1336141	1433-3-NO	SC-23-X-B-IV-3-NO	\N
3160	0106000020EF7C000001000000010300000001000000050000002E19686D514B2441090B3C4A613A61412CC355C8BE4B244160835F4921416141D344C1D53AB72441D5ED64401A416141F67CF45AC4B624417C4EF6275A3A61412E19686D514B2441090B3C4A613A6141	1433-1-SO	SC-23-X-B-IV-1-SO	\N
3161	0106000020EF7C000001000000010300000001000000050000002CC355C8BE4B244160835F4921416141B13051932A4C2441FBBFD545E147614155663D9FAFB7244136102F56DA476141D344C1D53AB72441D5ED64401A4161412CC355C8BE4B244160835F4921416141	1433-1-NO	SC-23-X-B-IV-1-NO	\N
3162	0106000020EF7C00000100000001030000000100000005000000B13051932A4C2441FBBFD545E147614186963ACE944C24417165A83FA14E6141886846B722B82441B83A5E699A4E614155663D9FAFB7244136102F56DA476141B13051932A4C2441FBBFD545E1476141	1355-3-SO	SC-23-X-B-I-3-SO	\N
3163	0106000020EF7C0000010000000103000000010000000500000059A93378E3322241D2953239BB4E61411AE0A4802033224137EBF0CF7A55614115D39FD1B09E2241F0BE68C576556141FC1412106B9E22411C3F6F1FB74E614159A93378E3322241D2953239BB4E6141	1353-4-NE	SC-23-X-A-II-4-NE	\N
3164	0106000020EF7C00000100000001030000000100000005000000FC1412106B9E22411C3F6F1FB74E614115D39FD1B09E2241F0BE68C5765561412D6FBB25420A234146BFDD30725561412DCAA5AAF309234168EEA079B24E6141FC1412106B9E22411C3F6F1FB74E6141	1354-3-NO	SC-23-X-A-III-3-NO	\N
3165	0106000020EF7C000001000000010300000001000000050000002DCAA5AAF309234168EEA079B24E61412D6FBB25420A234146BFDD3072556141AF7E609DD475234195DE48126D5561414D224A687D752341E67CC047AD4E61412DCAA5AAF309234168EEA079B24E6141	1354-3-NE	SC-23-X-A-III-3-NE	\N
3166	0106000020EF7C000001000000010300000001000000050000002D6FBB25420A234146BFDD307255614124E5A6748F0A2341173375E5315C6141CF9FEC842A7623419A3F32DA2C5C6141AF7E609DD475234195DE48126D5561412D6FBB25420A234146BFDD3072556141	1354-1-SE	SC-23-X-A-III-1-SE	\N
3167	0106000020EF7C0000010000000103000000010000000500000024E5A6748F0A2341173375E5315C6141916A5197DB0A234197477197F1626141B738D51E7F762341AD85869FEC626141CF9FEC842A7623419A3F32DA2C5C614124E5A6748F0A2341173375E5315C6141	1354-1-NE	SC-23-X-A-III-1-NE	\N
3168	0106000020EF7C000001000000010300000001000000050000004D224A687D752341E67CC047AD4E6141AF7E609DD475234195DE48126D5561415E75F95868E12341723AA269675561416E1E5C6908E123410BECC589A74E61414D224A687D752341E67CC047AD4E6141	1354-4-NO	SC-23-X-A-III-4-NO	\N
3169	0106000020EF7C000001000000010300000001000000050000006E1E5C6908E123410BECC589A74E61415E75F95868E12341723AA26967556141D69FF278FD4C2441911BE1366155614186963ACE944C24417165A83FA14E61416E1E5C6908E123410BECC589A74E6141	1354-4-NE	SC-23-X-A-III-4-NE	\N
3170	0106000020EF7C0000010000000103000000010000000500000086963ACE944C24417165A83FA14E6141D69FF278FD4C2441911BE13661556141D852BA1D94B82441A0F5FB795A556141886846B722B82441B83A5E699A4E614186963ACE944C24417165A83FA14E6141	1355-3-NO	SC-23-X-B-I-3-NO	\N
3171	0106000020EF7C00000100000001030000000100000005000000D69FF278FD4C2441911BE136615561413C6E5A93644D2441538D892B215C614114AD77D203B9244153CC11881A5C6141D852BA1D94B82441A0F5FB795A556141D69FF278FD4C2441911BE13661556141	1355-1-SO	SC-23-X-B-I-1-SO	\N
3172	0106000020EF7C000001000000010300000001000000050000003C6E5A93644D2441538D892B215C6141BD99531DCA4D2441CE68AB1DE1626141747F5DD571B924414B4DA993DA62614114AD77D203B9244153CC11881A5C61413C6E5A93644D2441538D892B215C6141	1355-1-NO	SC-23-X-B-I-1-NO	\N
3173	0106000020EF7C000001000000010300000001000000050000000A08FA2E4CB624414AB0D90C9A336141F67CF45AC4B624417C4EF6275A3A6141B68BF6EA382225417E436373523A614153C8087DB72125417F64FE3C923361410A08FA2E4CB624414AB0D90C9A336141	1433-3-NE	SC-23-X-B-IV-3-NE	\N
3174	0106000020EF7C0000010000000103000000010000000500000053C8087DB72125417F64FE3C92336141B68BF6EA382225417E436373523A6141D325AA3DAF8D25413214772C4A3A61418057028D248D254102D5C3D88933614153C8087DB72125417F64FE3C92336141	1433-4-NO	SC-23-X-B-IV-4-NO	\N
3175	0106000020EF7C000001000000010300000001000000050000008057028D248D254102D5C3D889336141D325AA3DAF8D25413214772C4A3A614100B74D7327F9254170092553413A614150E0167F93F825415D201DE0803361418057028D248D254102D5C3D889336141	1433-4-NE	SC-23-X-B-IV-4-NE	\N
3176	0106000020EF7C0000010000000103000000010000000500000050E0167F93F825415D201DE08033614100B74D7327F9254170092553413A6141F66422ACA1642641958A5FE7373A61417044797304642641B180FC527733614150E0167F93F825415D201DE080336141	1434-3-NO	SC-23-X-B-V-3-NO	\N
3177	0106000020EF7C000001000000010300000001000000050000007044797304642641B180FC5277336141F66422ACA1642641958A5FE7373A6141163E6C081ED02641541D18E92D3A6141E84A5F8A77CF2641874B53316D3361417044797304642641B180FC5277336141	1434-3-NE	SC-23-X-B-V-3-NE	\N
3178	0106000020EF7C00000100000001030000000100000005000000E84A5F8A77CF2641874B53316D336141163E6C081ED02641541D18E92D3A61414D6872A89C3B27417B653F58233A6141CACE01E4EC3A274194F1117B62336141E84A5F8A77CF2641874B53316D336141	1434-4-NO	SC-23-X-B-V-4-NO	\N
3179	0106000020EF7C0000010000000103000000010000000500000000B74D7327F9254170092553413A6141BE563452B9F92541D9D49DC30141614113AE14AE3C6526414A2F3F79F8406141F66422ACA1642641958A5FE7373A614100B74D7327F9254170092553413A6141	1434-1-SO	SC-23-X-B-V-1-SO	\N
3180	0106000020EF7C00000100000001030000000100000005000000BE563452B9F92541D9D49DC301416141B0939F1B49FA2541F7969031C247614120342279D56526419C59A408B947614113AE14AE3C6526414A2F3F79F8406141BE563452B9F92541D9D49DC301416141	1434-1-NO	SC-23-X-B-V-1-NO	\N
3181	0106000020EF7C00000100000001030000000100000005000000B0939F1B49FA2541F7969031C247614167E064CFD6FA25413667069D824E6141EFB31D0D6C6626415BF79795794E614120342279D56526419C59A408B9476141B0939F1B49FA2541F7969031C2476141	1356-3-SO	SC-23-X-B-II-3-SO	\N
3182	0106000020EF7C00000100000001030000000100000005000000886846B722B82441B83A5E699A4E6141D852BA1D94B82441A0F5FB795A556141D01AC1672C2425412867E83253556141BBA7E244B22325415DE5DC06934E6141886846B722B82441B83A5E699A4E6141	1355-3-NE	SC-23-X-B-I-3-NE	\N
3183	0106000020EF7C00000100000001030000000100000005000000BBA7E244B22325415DE5DC06934E6141D01AC1672C2425412867E832535561412DEB7977C68F254161399B614B556141DBCB7497438F25419A0619188B4E6141BBA7E244B22325415DE5DC06934E6141	1355-4-NO	SC-23-X-B-I-4-NO	\N
3184	0106000020EF7C00000100000001030000000100000005000000DBCB7497438F25419A0619188B4E61412DEB7977C68F254161399B614B556141DF4D5A6D62FB25410E6008064355614167E064CFD6FA25413667069D824E6141DBCB7497438F25419A0619188B4E6141	1355-4-NE	SC-23-X-B-I-4-NE	\N
3185	0106000020EF7C0000010000000103000000010000000500000067E064CFD6FA25413667069D824E6141DF4D5A6D62FB25410E60080643556141D892DA69006726414EF922203A556141EFB31D0D6C6626415BF79795794E614167E064CFD6FA25413667069D824E6141	1356-3-NO	SC-23-X-B-II-3-NO	\N
3186	0106000020EF7C00000100000001030000000100000005000000EFB31D0D6C6626415BF79795794E6141D892DA69006726414EF922203A5561417EFF758DA0D22641684DDDAF3055614154070D7103D2264161CEBF01704E6141EFB31D0D6C6626415BF79795794E6141	1356-3-NE	SC-23-X-B-II-3-NE	\N
3187	0106000020EF7C0000010000000103000000010000000500000054070D7103D2264161CEBF01704E61417EFF758DA0D22641684DDDAF3055614160FEAAF8423E27419FCE28B5265561414ABDA31B9D3D2741A12A6FE1654E614154070D7103D2264161CEBF01704E6141	1356-4-NO	SC-23-X-B-II-4-NO	\N
3188	0106000020EF7C00000100000001030000000100000005000000DF4D5A6D62FB25410E600806435561418A8B56F5EBFB2541EF9E9F6C035C6141B8DE2C8F926726412B534EA8FA5B6141D892DA69006726414EF922203A556141DF4D5A6D62FB25410E60080643556141	1356-1-SO	SC-23-X-B-II-1-SO	\N
3189	0106000020EF7C000001000000010300000001000000050000008A8B56F5EBFB2541EF9E9F6C035C614153E7306773FC25413B44D5D0C3626141FC4DE97C226826418CFB222EBB626141B8DE2C8F926726412B534EA8FA5B61418A8B56F5EBFB2541EF9E9F6C035C6141	1356-1-NO	SC-23-X-B-II-1-NO	\N
3190	0106000020EF7C00000100000001030000000100000005000000916A5197DB0A234197477197F16261419C96A48D260B2341AEFDDB46B1696141055F016BD2762341AB994F62AC696141B738D51E7F762341AD85869FEC626141916A5197DB0A234197477197F1626141	1275-3-SE	SB-23-Z-C-VI-3-SE	\N
3191	0106000020EF7C00000100000001030000000100000005000000E2D61721D23322414E163484B969614133E663830B34224138126F107970614173AE176BBD9F2241F0040543757061417F6631D57B9F2241083C7BA7B5696141E2D61721D23322414E163484B9696141	1274-4-NE	SB-23-Z-C-V-4-NE	\N
3192	0106000020EF7C000001000000010300000001000000050000007F6631D57B9F2241083C7BA7B569614173AE176BBD9F2241F0040543757061411B598A57700B23416459BFF3707061419C96A48D260B2341AEFDDB46B16961417F6631D57B9F2241083C7BA7B5696141	1275-3-NO	SB-23-Z-C-VI-3-NO	\N
3193	0106000020EF7C000001000000010300000001000000050000009C96A48D260B2341AEFDDB46B16961411B598A57700B23416459BFF370706141EC8A586924772341896797226C706141055F016BD2762341AB994F62AC6961419C96A48D260B2341AEFDDB46B1696141	1275-3-NE	SB-23-Z-C-VI-3-NE	\N
